index,campaign,pdays,pdays_d,previous,poutcome,y
797,4,-1,-1,0,unknown,no
798,1,-1,-1,0,unknown,no
799,1,-1,-1,0,unknown,no
800,1,-1,-1,0,unknown,no
801,1,-1,-1,0,unknown,no
802,2,119,119,9,failure,yes
803,1,-1,-1,0,unknown,no
804,2,-1,-1,0,unknown,no
805,3,-1,-1,0,unknown,no
806,1,-1,-1,0,unknown,no
807,1,-1,-1,0,unknown,no
808,5,-1,-1,0,unknown,no
809,1,184,184,1,other,no
810,4,126,126,2,failure,no
811,1,-1,-1,0,unknown,no
812,1,-1,-1,0,unknown,no
813,2,-1,-1,0,unknown,no
814,4,-1,-1,0,unknown,no
815,2,-1,-1,0,unknown,no
816,2,-1,-1,0,unknown,no
817,3,113,113,2,other,no
818,5,-1,-1,0,unknown,no
819,5,-1,-1,0,unknown,no
820,1,308,308,2,failure,no
821,1,341,341,2,failure,no
822,2,391,391,2,other,no
823,6,-1,-1,0,unknown,no
824,1,-1,-1,0,unknown,no
825,2,-1,-1,0,unknown,no
826,1,150,150,5,other,no
827,1,-1,-1,0,unknown,no
828,3,-1,-1,0,unknown,no
829,8,-1,-1,0,unknown,no
830,3,-1,-1,0,unknown,yes
831,6,-1,-1,0,unknown,no
832,3,306,306,4,failure,no
833,1,-1,-1,0,unknown,no
834,2,184,184,2,failure,no
835,3,-1,-1,0,unknown,no
836,1,391,391,1,failure,no
837,1,96,96,2,failure,no
838,1,152,152,1,failure,no
839,1,-1,-1,0,unknown,yes
840,1,-1,-1,0,unknown,no
841,1,173,173,1,success,no
842,5,-1,-1,0,unknown,no
843,2,-1,-1,0,unknown,no
844,1,-1,-1,0,unknown,no
845,1,340,340,2,failure,no
846,2,-1,-1,0,unknown,no
847,2,-1,-1,0,unknown,no
848,3,-1,-1,0,unknown,no
849,8,-1,-1,0,unknown,no
850,1,-1,-1,0,unknown,no
851,1,-1,-1,0,unknown,no
852,2,285,285,1,failure,no
853,9,-1,-1,0,unknown,no
854,1,-1,-1,0,unknown,no
855,1,-1,-1,0,unknown,no
856,2,185,185,1,failure,no
857,1,-1,-1,0,unknown,yes
858,2,-1,-1,0,unknown,no
859,1,309,309,3,other,no
860,4,-1,-1,0,unknown,no
861,2,94,94,4,success,yes
862,2,-1,-1,0,unknown,yes
863,1,-1,-1,0,unknown,no
864,2,126,126,11,failure,yes
865,2,-1,-1,0,unknown,no
866,1,-1,-1,0,unknown,yes
867,11,-1,-1,0,unknown,no
868,1,-1,-1,0,unknown,no
869,1,-1,-1,0,unknown,yes
870,1,-1,-1,0,unknown,no
871,1,-1,-1,0,unknown,no
872,1,-1,-1,0,unknown,no
873,2,-1,-1,0,unknown,no
874,1,135,135,2,failure,yes
875,1,-1,-1,0,unknown,no
876,1,-1,-1,0,unknown,yes
877,2,-1,-1,0,unknown,no
878,2,-1,-1,0,unknown,no
879,2,-1,-1,0,unknown,no
880,2,-1,-1,0,unknown,no
881,2,-1,-1,0,unknown,yes
882,5,322,322,4,other,no
883,1,-1,-1,0,unknown,no
884,2,-1,-1,0,unknown,no
885,1,-1,-1,0,unknown,no
886,2,85,85,3,other,yes
887,7,-1,-1,0,unknown,no
888,1,-1,-1,0,unknown,no
889,1,27,27,1,failure,no
890,2,44,44,2,failure,no
891,1,-1,-1,0,unknown,no
892,1,-1,-1,0,unknown,no
893,2,-1,-1,0,unknown,no
894,1,-1,-1,0,unknown,no
895,4,-1,-1,0,unknown,no
896,4,-1,-1,0,unknown,no
897,1,-1,-1,0,unknown,no
898,1,20,20,1,other,yes
899,1,-1,-1,0,unknown,no
900,1,-1,-1,0,unknown,no
901,3,-1,-1,0,unknown,no
902,1,96,96,1,failure,no
903,2,-1,-1,0,unknown,no
904,1,326,326,1,success,no
905,2,-1,-1,0,unknown,no
906,4,-1,-1,0,unknown,no
907,10,-1,-1,0,unknown,no
908,1,125,125,2,failure,no
909,1,-1,-1,0,unknown,no
910,3,-1,-1,0,unknown,no
911,2,332,332,2,other,no
912,11,-1,-1,0,unknown,no
913,2,-1,-1,0,unknown,no
914,2,-1,-1,0,unknown,yes
915,1,175,175,3,other,no
916,4,171,171,1,failure,no
917,1,197,197,3,failure,no
918,3,-1,-1,0,unknown,no
919,3,-1,-1,0,unknown,no
920,4,-1,-1,0,unknown,no
921,1,-1,-1,0,unknown,no
922,2,-1,-1,0,unknown,no
923,11,-1,-1,0,unknown,no
924,1,152,152,1,failure,no
925,1,313,313,1,failure,no
926,9,-1,-1,0,unknown,yes
927,2,-1,-1,0,unknown,no
928,1,-1,-1,0,unknown,no
929,2,-1,-1,0,unknown,no
930,1,100,100,2,success,no
931,16,-1,-1,0,unknown,no
932,2,-1,-1,0,unknown,yes
933,2,-1,-1,0,unknown,no
934,1,-1,-1,0,unknown,no
935,13,-1,-1,0,unknown,no
936,5,-1,-1,0,unknown,no
937,4,-1,-1,0,unknown,yes
938,1,-1,-1,0,unknown,no
939,1,-1,-1,0,unknown,yes
940,1,-1,-1,0,unknown,no
941,2,-1,-1,0,unknown,yes
942,1,154,154,2,failure,no
943,1,-1,-1,0,unknown,no
944,1,-1,-1,0,unknown,no
945,1,-1,-1,0,unknown,no
946,1,-1,-1,0,unknown,yes
947,1,-1,-1,0,unknown,no
948,1,-1,-1,0,unknown,no
949,5,-1,-1,0,unknown,no
950,1,-1,-1,0,unknown,no
951,5,334,334,1,failure,no
952,17,-1,-1,0,unknown,no
953,1,-1,-1,0,unknown,no
954,1,-1,-1,0,unknown,no
955,1,-1,-1,0,unknown,no
956,1,307,307,10,other,no
957,1,349,349,2,failure,no
958,1,-1,-1,0,unknown,no
959,2,-1,-1,0,unknown,no
960,3,-1,-1,0,unknown,no
961,1,-1,-1,0,unknown,no
962,1,-1,-1,0,unknown,no
963,1,150,150,2,failure,no
964,2,-1,-1,0,unknown,no
965,1,-1,-1,0,unknown,yes
966,1,119,119,1,failure,no
967,1,-1,-1,0,unknown,no
968,2,-1,-1,0,unknown,yes
969,1,-1,-1,0,unknown,no
970,1,-1,-1,0,unknown,yes
971,4,-1,-1,0,unknown,no
972,3,-1,-1,0,unknown,no
973,1,-1,-1,0,unknown,no
974,1,-1,-1,0,unknown,no
975,1,28,28,2,failure,no
976,2,-1,-1,0,unknown,no
977,1,-1,-1,0,unknown,no
978,2,96,96,5,success,yes
979,2,-1,-1,0,unknown,no
980,2,328,328,5,failure,no
981,1,-1,-1,0,unknown,no
982,2,-1,-1,0,unknown,yes
983,3,-1,-1,0,unknown,yes
984,2,-1,-1,0,unknown,no
985,4,-1,-1,0,unknown,no
986,1,-1,-1,0,unknown,no
987,1,-1,-1,0,unknown,no
988,1,119,119,1,failure,yes
989,9,-1,-1,0,unknown,yes
990,1,182,182,1,failure,no
991,1,335,335,1,other,no
992,3,-1,-1,0,unknown,no
993,2,-1,-1,0,unknown,no
994,3,-1,-1,0,unknown,no
995,1,-1,-1,0,unknown,no
996,3,-1,-1,0,unknown,no
997,4,-1,-1,0,unknown,no
998,1,300,300,2,success,no
999,2,-1,-1,0,unknown,no
1000,7,-1,-1,0,unknown,no
1001,1,-1,-1,0,unknown,no
1002,1,-1,-1,0,unknown,no
1003,4,-1,-1,0,unknown,no
1004,4,-1,-1,0,unknown,no
1005,2,-1,-1,0,unknown,no
1006,5,-1,-1,0,unknown,no
1007,1,-1,-1,0,unknown,yes
1008,13,-1,-1,0,unknown,no
1009,2,17,17,3,other,no
1010,4,-1,-1,0,unknown,no
1011,7,-1,-1,0,unknown,yes
1012,2,-1,-1,0,unknown,no
1013,1,182,182,1,failure,no
1014,2,-1,-1,0,unknown,no
1015,2,-1,-1,0,unknown,yes
1016,3,-1,-1,0,unknown,no
1017,4,-1,-1,0,unknown,no
1018,1,107,107,1,failure,no
1019,2,-1,-1,0,unknown,no
1020,2,-1,-1,0,unknown,no
1021,3,50,50,8,failure,yes
1022,1,-1,-1,0,unknown,no
1023,1,-1,-1,0,unknown,no
1024,1,-1,-1,0,unknown,no
1025,3,-1,-1,0,unknown,no
1026,1,-1,-1,0,unknown,no
1027,3,332,332,3,other,no
1028,5,-1,-1,0,unknown,no
1029,3,-1,-1,0,unknown,no
1030,1,-1,-1,0,unknown,no
1031,2,-1,-1,0,unknown,no
1032,3,-1,-1,0,unknown,no
1033,1,79,79,4,other,no
1034,6,-1,-1,0,unknown,no
1035,1,-1,-1,0,unknown,no
1036,4,-1,-1,0,unknown,no
1037,1,-1,-1,0,unknown,no
1038,2,-1,-1,0,unknown,no
1039,5,-1,-1,0,unknown,no
1040,9,-1,-1,0,unknown,no
1041,3,-1,-1,0,unknown,no
1042,1,154,154,1,failure,no
1043,1,312,312,1,failure,no
1044,1,186,186,1,other,no
1045,7,-1,-1,0,unknown,no
1046,1,-1,-1,0,unknown,no
1047,2,-1,-1,0,unknown,no
1048,3,-1,-1,0,unknown,no
1049,2,322,322,2,failure,no
1050,2,-1,-1,0,unknown,no
1051,2,-1,-1,0,unknown,no
1052,2,-1,-1,0,unknown,no
1053,7,-1,-1,0,unknown,no
1054,3,-1,-1,0,unknown,no
1055,2,-1,-1,0,unknown,no
1056,1,101,101,3,failure,no
1057,1,177,177,1,other,no
1058,1,-1,-1,0,unknown,no
1059,5,328,328,8,other,no
1060,1,-1,-1,0,unknown,no
1061,1,-1,-1,0,unknown,no
1062,6,-1,-1,0,unknown,no
1063,1,-1,-1,0,unknown,no
1064,3,-1,-1,0,unknown,no
1065,4,-1,-1,0,unknown,no
1066,1,-1,-1,0,unknown,no
1067,1,-1,-1,0,unknown,no
1068,1,-1,-1,0,unknown,no
1069,1,192,192,2,failure,no
1070,1,-1,-1,0,unknown,no
1071,1,-1,-1,0,unknown,no
1072,1,182,182,1,failure,no
1073,1,-1,-1,0,unknown,no
1074,3,-1,-1,0,unknown,no
1075,2,-1,-1,0,unknown,no
1076,2,-1,-1,0,unknown,no
1077,1,-1,-1,0,unknown,no
1078,11,-1,-1,0,unknown,no
1079,1,155,155,3,other,no
1080,1,-1,-1,0,unknown,no
1081,2,-1,-1,0,unknown,no
1082,1,-1,-1,0,unknown,no
1083,1,-1,-1,0,unknown,no
1084,5,-1,-1,0,unknown,yes
1085,1,-1,-1,0,unknown,no
1086,4,-1,-1,0,unknown,no
1087,7,-1,-1,0,unknown,no
1088,4,-1,-1,0,unknown,no
1089,1,-1,-1,0,unknown,no
1090,1,-1,-1,0,unknown,no
1091,1,-1,-1,0,unknown,no
1092,2,-1,-1,0,unknown,no
1093,1,-1,-1,0,unknown,no
1094,3,-1,-1,0,unknown,no
1095,2,-1,-1,0,unknown,no
1096,7,-1,-1,0,unknown,no
1097,1,-1,-1,0,unknown,no
1098,2,-1,-1,0,unknown,no
1099,3,-1,-1,0,unknown,no
1100,5,-1,-1,0,unknown,no
1101,2,-1,-1,0,unknown,no
1102,1,-1,-1,0,unknown,no
1103,4,-1,-1,0,unknown,no
1104,1,-1,-1,0,unknown,no
1105,2,-1,-1,0,unknown,no
1106,1,-1,-1,0,unknown,no
1107,2,122,122,2,failure,yes
1108,3,321,321,3,failure,no
1109,1,80,80,14,other,yes
1110,1,-1,-1,0,unknown,yes
1111,1,-1,-1,0,unknown,no
1112,1,-1,-1,0,unknown,no
1113,1,-1,-1,0,unknown,no
1114,1,-1,-1,0,unknown,no
1115,1,-1,-1,0,unknown,no
1116,2,178,178,3,other,yes
1117,1,-1,-1,0,unknown,no
1118,3,-1,-1,0,unknown,no
1119,1,-1,-1,0,unknown,no
1120,1,-1,-1,0,unknown,no
1121,1,-1,-1,0,unknown,no
1122,1,-1,-1,0,unknown,no
1123,1,109,109,1,other,no
1124,1,-1,-1,0,unknown,no
1125,9,-1,-1,0,unknown,no
1126,3,-1,-1,0,unknown,no
1127,1,-1,-1,0,unknown,no
1128,1,-1,-1,0,unknown,no
1129,1,-1,-1,0,unknown,no
1130,2,-1,-1,0,unknown,no
1131,1,-1,-1,0,unknown,no
1132,2,-1,-1,0,unknown,no
1133,1,-1,-1,0,unknown,yes
1134,1,-1,-1,0,unknown,no
1135,1,-1,-1,0,unknown,no
1136,1,-1,-1,0,unknown,yes
1137,1,168,168,2,failure,no
1138,1,-1,-1,0,unknown,no
1139,1,-1,-1,0,unknown,no
1140,1,-1,-1,0,unknown,no
1141,1,-1,-1,0,unknown,no
1142,1,-1,-1,0,unknown,no
1143,1,-1,-1,0,unknown,no
1144,1,-1,-1,0,unknown,no
1145,2,95,95,8,failure,no
1146,1,-1,-1,0,unknown,no
1147,1,-1,-1,0,unknown,no
1148,1,-1,-1,0,unknown,no
1149,1,-1,-1,0,unknown,no
1150,1,-1,-1,0,unknown,yes
1151,1,-1,-1,0,unknown,yes
1152,1,342,342,1,failure,no
1153,1,-1,-1,0,unknown,no
1154,2,-1,-1,0,unknown,no
1155,1,-1,-1,0,unknown,no
1156,1,-1,-1,0,unknown,no
1157,5,-1,-1,0,unknown,no
1158,11,-1,-1,0,unknown,yes
1159,1,-1,-1,0,unknown,no
1160,5,152,152,2,failure,no
1161,3,-1,-1,0,unknown,no
1162,2,-1,-1,0,unknown,no
1163,3,-1,-1,0,unknown,no
1164,4,-1,-1,0,unknown,no
1165,3,150,150,3,failure,no
1166,3,-1,-1,0,unknown,no
1167,3,151,151,4,other,no
1168,3,-1,-1,0,unknown,no
1169,11,-1,-1,0,unknown,no
1170,8,-1,-1,0,unknown,yes
1171,2,-1,-1,0,unknown,no
1172,3,-1,-1,0,unknown,no
1173,3,335,335,1,other,no
1174,1,-1,-1,0,unknown,no
1175,2,-1,-1,0,unknown,no
1176,1,-1,-1,0,unknown,no
1177,1,-1,-1,0,unknown,no
1178,1,-1,-1,0,unknown,no
1179,1,-1,-1,0,unknown,no
1180,10,-1,-1,0,unknown,no
1181,6,-1,-1,0,unknown,no
1182,1,154,154,2,failure,no
1183,8,-1,-1,0,unknown,no
1184,3,-1,-1,0,unknown,no
1185,2,-1,-1,0,unknown,no
1186,5,-1,-1,0,unknown,no
1187,4,-1,-1,0,unknown,no
1188,1,-1,-1,0,unknown,no
1189,2,-1,-1,0,unknown,no
1190,3,-1,-1,0,unknown,no
1191,2,-1,-1,0,unknown,no
1192,5,-1,-1,0,unknown,no
1193,2,391,391,3,failure,yes
1194,13,-1,-1,0,unknown,no
1195,2,-1,-1,0,unknown,no
1196,2,-1,-1,0,unknown,no
1197,13,-1,-1,0,unknown,yes
1198,2,-1,-1,0,unknown,no
1199,1,-1,-1,0,unknown,no
1200,1,154,154,1,failure,no
1201,1,-1,-1,0,unknown,yes
1202,4,-1,-1,0,unknown,no
1203,1,-1,-1,0,unknown,no
1204,2,385,385,1,success,yes
1205,3,-1,-1,0,unknown,no
1206,1,-1,-1,0,unknown,no
1207,3,-1,-1,0,unknown,no
1208,1,-1,-1,0,unknown,no
1209,2,-1,-1,0,unknown,no
1210,3,-1,-1,0,unknown,no
1211,2,-1,-1,0,unknown,no
1212,1,-1,-1,0,unknown,no
1213,3,-1,-1,0,unknown,no
1214,2,-1,-1,0,unknown,no
1215,1,-1,-1,0,unknown,no
1216,2,-1,-1,0,unknown,no
1217,4,-1,-1,0,unknown,no
1218,2,81,81,1,success,no
1219,3,-1,-1,0,unknown,no
1220,2,-1,-1,0,unknown,yes
1221,2,-1,-1,0,unknown,no
1222,6,113,113,2,other,no
1223,4,-1,-1,0,unknown,no
1224,1,-1,-1,0,unknown,no
1225,1,-1,-1,0,unknown,no
1226,2,-1,-1,0,unknown,yes
1227,2,-1,-1,0,unknown,no
1228,2,-1,-1,0,unknown,no
1229,6,-1,-1,0,unknown,no
1230,1,-1,-1,0,unknown,no
1231,2,-1,-1,0,unknown,no
1232,1,-1,-1,0,unknown,no
1233,6,-1,-1,0,unknown,no
1234,1,-1,-1,0,unknown,no
1235,1,194,194,3,failure,no
1236,1,-1,-1,0,unknown,no
1237,1,-1,-1,0,unknown,no
1238,1,-1,-1,0,unknown,no
1239,1,-1,-1,0,unknown,yes
1240,1,-1,-1,0,unknown,no
1241,14,-1,-1,0,unknown,no
1242,6,-1,-1,0,unknown,no
1243,1,-1,-1,0,unknown,no
1244,11,-1,-1,0,unknown,no
1245,2,-1,-1,0,unknown,no
1246,9,-1,-1,0,unknown,no
1247,3,-1,-1,0,unknown,no
1248,3,-1,-1,0,unknown,no
1249,2,-1,-1,0,unknown,no
1250,2,-1,-1,0,unknown,no
1251,1,-1,-1,0,unknown,no
1252,1,-1,-1,0,unknown,no
1253,5,-1,-1,0,unknown,no
1254,1,-1,-1,0,unknown,no
1255,2,-1,-1,0,unknown,no
1256,1,-1,-1,0,unknown,no
1257,1,-1,-1,0,unknown,no
1258,1,-1,-1,0,unknown,no
1259,2,-1,-1,0,unknown,no
1260,1,-1,-1,0,unknown,no
1261,1,-1,-1,0,unknown,no
1262,1,-1,-1,0,unknown,no
1263,5,192,192,2,failure,no
1264,2,168,168,2,other,no
1265,4,-1,-1,0,unknown,no
1266,1,-1,-1,0,unknown,yes
1267,2,-1,-1,0,unknown,no
1268,3,-1,-1,0,unknown,no
1269,5,-1,-1,0,unknown,no
1270,2,-1,-1,0,unknown,yes
1271,1,-1,-1,0,unknown,no
1272,1,-1,-1,0,unknown,no
1273,1,-1,-1,0,unknown,no
1274,1,-1,-1,0,unknown,no
1275,1,-1,-1,0,unknown,no
1276,1,-1,-1,0,unknown,no
1277,5,-1,-1,0,unknown,no
1278,1,95,95,2,success,no
1279,2,-1,-1,0,unknown,no
1280,1,-1,-1,0,unknown,no
1281,1,-1,-1,0,unknown,no
1282,1,-1,-1,0,unknown,yes
1283,1,-1,-1,0,unknown,no
1284,8,-1,-1,0,unknown,yes
1285,1,28,28,3,failure,no
1286,4,186,186,1,other,no
1287,2,-1,-1,0,unknown,no
1288,1,-1,-1,0,unknown,yes
1289,2,-1,-1,0,unknown,no
1290,2,-1,-1,0,unknown,no
1291,2,-1,-1,0,unknown,no
1292,2,-1,-1,0,unknown,no
1293,5,-1,-1,0,unknown,no
1294,2,-1,-1,0,unknown,no
1295,4,-1,-1,0,unknown,no
1296,2,-1,-1,0,unknown,no
1297,4,-1,-1,0,unknown,no
1298,2,-1,-1,0,unknown,no
1299,2,-1,-1,0,unknown,no
1300,3,-1,-1,0,unknown,no
1301,1,-1,-1,0,unknown,no
1302,7,-1,-1,0,unknown,no
1303,2,-1,-1,0,unknown,no
1304,2,-1,-1,0,unknown,yes
1305,7,-1,-1,0,unknown,no
1306,1,-1,-1,0,unknown,no
1307,2,-1,-1,0,unknown,no
1308,1,-1,-1,0,unknown,no
1309,2,170,170,8,other,no
1310,2,-1,-1,0,unknown,yes
1311,2,-1,-1,0,unknown,no
1312,2,-1,-1,0,unknown,no
1313,4,-1,-1,0,unknown,no
1314,1,276,276,6,failure,no
1315,2,189,189,2,success,no
1316,6,174,174,4,failure,no
1317,2,-1,-1,0,unknown,yes
1318,3,-1,-1,0,unknown,no
1319,6,-1,-1,0,unknown,no
1320,2,-1,-1,0,unknown,no
1321,3,-1,-1,0,unknown,no
1322,6,-1,-1,0,unknown,yes
1323,9,-1,-1,0,unknown,yes
1324,2,-1,-1,0,unknown,no
1325,2,-1,-1,0,unknown,no
1326,9,-1,-1,0,unknown,no
1327,2,-1,-1,0,unknown,no
1328,2,-1,-1,0,unknown,yes
1329,5,-1,-1,0,unknown,yes
1330,1,-1,-1,0,unknown,no
1331,2,-1,-1,0,unknown,no
1332,2,-1,-1,0,unknown,no
1333,2,-1,-1,0,unknown,yes
1334,1,-1,-1,0,unknown,no
1335,5,-1,-1,0,unknown,no
1336,3,-1,-1,0,unknown,no
1337,10,-1,-1,0,unknown,no
1338,2,-1,-1,0,unknown,no
1339,3,183,183,2,failure,no
1340,2,-1,-1,0,unknown,no
1341,3,-1,-1,0,unknown,no
1342,7,-1,-1,0,unknown,no
1343,2,-1,-1,0,unknown,yes
1344,2,-1,-1,0,unknown,no
1345,4,-1,-1,0,unknown,no
1346,2,-1,-1,0,unknown,no
1347,6,152,152,21,other,no
1348,3,-1,-1,0,unknown,no
1349,2,-1,-1,0,unknown,no
1350,16,-1,-1,0,unknown,no
1351,1,-1,-1,0,unknown,no
1352,10,-1,-1,0,unknown,no
1353,2,-1,-1,0,unknown,yes
1354,2,-1,-1,0,unknown,no
1355,5,-1,-1,0,unknown,no
1356,2,-1,-1,0,unknown,no
1357,2,-1,-1,0,unknown,no
1358,2,-1,-1,0,unknown,no
1359,2,-1,-1,0,unknown,no
1360,6,-1,-1,0,unknown,no
1361,6,-1,-1,0,unknown,no
1362,2,-1,-1,0,unknown,no
1363,2,-1,-1,0,unknown,no
1364,11,-1,-1,0,unknown,no
1365,1,-1,-1,0,unknown,no
1366,3,-1,-1,0,unknown,no
1367,2,-1,-1,0,unknown,no
1368,3,-1,-1,0,unknown,no
1369,3,-1,-1,0,unknown,no
1370,2,-1,-1,0,unknown,no
1371,4,-1,-1,0,unknown,no
1372,2,-1,-1,0,unknown,no
1373,4,-1,-1,0,unknown,no
1374,2,-1,-1,0,unknown,no
1375,1,334,334,3,other,no
1376,1,-1,-1,0,unknown,no
1377,2,-1,-1,0,unknown,no
1378,3,-1,-1,0,unknown,no
1379,3,-1,-1,0,unknown,no
1380,2,-1,-1,0,unknown,no
1381,2,-1,-1,0,unknown,no
1382,4,-1,-1,0,unknown,no
1383,2,-1,-1,0,unknown,no
1384,4,-1,-1,0,unknown,no
1385,2,82,82,1,other,no
1386,2,-1,-1,0,unknown,no
1387,7,-1,-1,0,unknown,no
1388,4,-1,-1,0,unknown,no
1389,2,-1,-1,0,unknown,no
1390,6,-1,-1,0,unknown,no
1391,4,175,175,3,failure,no
1392,1,-1,-1,0,unknown,no
1393,3,-1,-1,0,unknown,no
1394,1,-1,-1,0,unknown,yes
1395,3,-1,-1,0,unknown,no
1396,2,-1,-1,0,unknown,no
1397,4,-1,-1,0,unknown,no
1398,5,-1,-1,0,unknown,no
1399,4,-1,-1,0,unknown,no
1400,2,-1,-1,0,unknown,no
1401,1,-1,-1,0,unknown,no
1402,4,-1,-1,0,unknown,no
1403,1,-1,-1,0,unknown,no
1404,5,-1,-1,0,unknown,no
1405,3,78,78,2,failure,no
1406,1,-1,-1,0,unknown,no
1407,1,-1,-1,0,unknown,no
1408,2,-1,-1,0,unknown,no
1409,21,-1,-1,0,unknown,no
1410,1,326,326,1,failure,no
1411,3,-1,-1,0,unknown,no
1412,1,-1,-1,0,unknown,no
1413,4,-1,-1,0,unknown,no
1414,9,-1,-1,0,unknown,no
1415,1,-1,-1,0,unknown,no
1416,1,-1,-1,0,unknown,no
1417,4,-1,-1,0,unknown,yes
1418,2,-1,-1,0,unknown,no
1419,3,-1,-1,0,unknown,no
1420,3,236,236,6,failure,no
1421,4,-1,-1,0,unknown,no
1422,1,121,121,1,failure,no
1423,4,-1,-1,0,unknown,no
1424,5,-1,-1,0,unknown,no
1425,1,-1,-1,0,unknown,no
1426,1,-1,-1,0,unknown,no
1427,5,-1,-1,0,unknown,no
1428,1,-1,-1,0,unknown,no
1429,1,-1,-1,0,unknown,no
1430,1,348,348,3,failure,no
1431,1,-1,-1,0,unknown,no
1432,1,-1,-1,0,unknown,no
1433,1,368,368,3,failure,yes
1434,3,34,34,1,failure,yes
1435,1,-1,-1,0,unknown,no
1436,1,56,56,2,failure,no
1437,4,-1,-1,0,unknown,no
1438,1,84,84,2,failure,no
1439,2,-1,-1,0,unknown,no
1440,4,-1,-1,0,unknown,no
1441,1,-1,-1,0,unknown,no
1442,1,60,60,1,failure,no
1443,1,287,287,3,failure,no
1444,1,55,55,6,other,yes
1445,1,-1,-1,0,unknown,no
1446,3,-1,-1,0,unknown,no
1447,1,-1,-1,0,unknown,no
1448,1,-1,-1,0,unknown,no
1449,1,-1,-1,0,unknown,no
1450,3,-1,-1,0,unknown,no
1451,5,-1,-1,0,unknown,no
1452,4,-1,-1,0,unknown,no
1453,6,-1,-1,0,unknown,no
1454,3,-1,-1,0,unknown,no
1455,1,-1,-1,0,unknown,no
1456,2,-1,-1,0,unknown,no
1457,3,-1,-1,0,unknown,no
1458,1,287,287,19,failure,no
1459,1,-1,-1,0,unknown,no
1460,1,-1,-1,0,unknown,no
1461,4,-1,-1,0,unknown,no
1462,3,-1,-1,0,unknown,no
1463,4,-1,-1,0,unknown,yes
1464,6,-1,-1,0,unknown,no
1465,6,-1,-1,0,unknown,yes
1466,2,-1,-1,0,unknown,no
1467,1,55,55,2,failure,yes
1468,3,-1,-1,0,unknown,no
1469,3,-1,-1,0,unknown,no
1470,2,-1,-1,0,unknown,no
1471,5,-1,-1,0,unknown,no
1472,2,-1,-1,0,unknown,no
1473,2,-1,-1,0,unknown,no
1474,2,-1,-1,0,unknown,no
1475,4,96,96,2,failure,no
1476,2,-1,-1,0,unknown,no
1477,2,-1,-1,0,unknown,no
1478,2,-1,-1,0,unknown,no
1479,1,-1,-1,0,unknown,no
1480,1,-1,-1,0,unknown,no
1481,4,-1,-1,0,unknown,no
1482,2,-1,-1,0,unknown,no
1483,4,-1,-1,0,unknown,no
1484,2,158,158,25,failure,no
1485,6,-1,-1,0,unknown,no
1486,1,-1,-1,0,unknown,no
1487,1,-1,-1,0,unknown,no
1488,4,-1,-1,0,unknown,no
1489,4,-1,-1,0,unknown,no
1490,1,-1,-1,0,unknown,yes
1491,3,-1,-1,0,unknown,no
1492,2,177,177,1,failure,no
1493,1,182,182,1,failure,no
1494,15,-1,-1,0,unknown,no
1495,4,-1,-1,0,unknown,yes
1496,2,95,95,13,other,no
1497,6,-1,-1,0,unknown,yes
1498,4,-1,-1,0,unknown,no
1499,1,326,326,1,other,no
1500,2,-1,-1,0,unknown,no
1501,1,-1,-1,0,unknown,no
1502,1,-1,-1,0,unknown,no
1503,3,-1,-1,0,unknown,no
1504,5,114,114,7,failure,no
1505,1,-1,-1,0,unknown,no
1506,1,-1,-1,0,unknown,no
1507,1,-1,-1,0,unknown,no
1508,1,-1,-1,0,unknown,no
1509,6,-1,-1,0,unknown,no
1510,2,-1,-1,0,unknown,yes
1511,2,-1,-1,0,unknown,no
1512,3,-1,-1,0,unknown,yes
1513,2,92,92,4,success,yes
1514,2,-1,-1,0,unknown,no
1515,1,-1,-1,0,unknown,no
1516,1,95,95,2,failure,no
1517,2,-1,-1,0,unknown,no
1518,1,-1,-1,0,unknown,no
1519,9,-1,-1,0,unknown,no
1520,1,-1,-1,0,unknown,no
1521,1,-1,-1,0,unknown,yes
1522,2,-1,-1,0,unknown,yes
1523,1,-1,-1,0,unknown,no
1524,1,-1,-1,0,unknown,no
1525,2,-1,-1,0,unknown,no
1526,2,-1,-1,0,unknown,no
1527,1,-1,-1,0,unknown,no
1528,1,-1,-1,0,unknown,no
1529,1,-1,-1,0,unknown,no
1530,3,-1,-1,0,unknown,no
1531,2,-1,-1,0,unknown,no
1532,2,-1,-1,0,unknown,no
1533,2,-1,-1,0,unknown,no
1534,1,-1,-1,0,unknown,no
1535,1,82,82,1,success,no
1536,6,189,189,3,failure,no
1537,2,242,242,8,failure,no
1538,3,-1,-1,0,unknown,no
1539,1,-1,-1,0,unknown,no
1540,2,-1,-1,0,unknown,no
1541,1,-1,-1,0,unknown,no
1542,2,28,28,15,failure,no
1543,1,-1,-1,0,unknown,no
1544,6,175,175,15,other,no
1545,1,-1,-1,0,unknown,no
1546,1,-1,-1,0,unknown,no
1547,1,-1,-1,0,unknown,no
1548,1,-1,-1,0,unknown,no
1549,1,-1,-1,0,unknown,no
1550,24,-1,-1,0,unknown,yes
1551,1,60,60,3,failure,yes
1552,1,-1,-1,0,unknown,no
1553,2,-1,-1,0,unknown,no
1554,2,-1,-1,0,unknown,no
1555,4,-1,-1,0,unknown,no
1556,11,185,185,1,other,no
1557,2,-1,-1,0,unknown,no
1558,1,95,95,7,success,yes
1559,1,-1,-1,0,unknown,no
1560,1,-1,-1,0,unknown,no
