index,contact,day,month,duration
936,cellular,23,jul,413.0
937,cellular,3,jun,592.0
938,cellular,21,nov,71.0
939,cellular,23,jul,808.0
940,cellular,23,jul,
941,cellular,23,jul,228.0
942,cellular,20,apr,88.0
943,cellular,23,jul,673.0
944,cellular,21,nov,248.0
945,telephone,23,jul,185.0
946,cellular,20,apr,392.0
947,cellular,23,jul,255.0
948,cellular,23,jul,81.0
949,cellular,23,jul,497.0
950,cellular,3,jun,86.0
951,cellular,20,apr,17.0
952,cellular,23,jul,76.0
953,cellular,23,jul,434.0
954,cellular,23,jul,152.0
955,telephone,23,jul,588.0
956,cellular,3,jun,240.0
957,cellular,20,apr,240.0
958,cellular,3,jun,467.0
959,cellular,20,apr,293.0
960,cellular,23,jul,85.0
961,cellular,23,jul,256.0
962,cellular,23,jul,134.0
963,cellular,20,apr,40.0
964,cellular,23,jul,92.0
965,cellular,21,nov,504.0
966,cellular,3,jun,113.0
967,cellular,23,jul,55.0
968,cellular,23,jul,1152.0
969,telephone,23,jul,90.0
970,cellular,20,apr,586.0
971,cellular,23,jul,103.0
972,cellular,20,apr,201.0
973,cellular,23,jul,213.0
974,cellular,23,jul,117.0
975,cellular,3,jun,2219.0
976,cellular,23,jul,322.0
977,cellular,3,jun,101.0
978,cellular,3,jun,385.0
979,cellular,23,jul,119.0
980,cellular,20,apr,111.0
981,cellular,21,nov,321.0
982,cellular,3,jun,224.0
983,cellular,23,jul,957.0
984,cellular,20,apr,15.0
985,cellular,23,jul,671.0
986,cellular,23,jul,166.0
987,cellular,23,jul,206.0
988,cellular,3,jun,340.0
989,cellular,23,jul,956.0
990,cellular,21,nov,104.0
991,cellular,20,apr,190.0
992,cellular,23,jul,98.0
993,cellular,23,jul,638.0
994,cellular,23,jul,1331.0
995,cellular,23,jul,186.0
996,cellular,23,jul,212.0
997,cellular,23,jul,73.0
998,cellular,20,apr,271.0
999,cellular,23,jul,586.0
1000,cellular,21,nov,254.0
1001,cellular,21,nov,106.0
1002,cellular,23,jul,95.0
1003,cellular,22,jul,184.0
1004,cellular,22,jul,187.0
1005,cellular,22,jul,216.0
1006,cellular,22,jul,493.0
1007,cellular,21,nov,824.0
1008,cellular,22,jul,44.0
1009,cellular,4,jun,156.0
1010,cellular,22,jul,81.0
1011,cellular,22,jul,1237.0
1012,cellular,22,jul,137.0
1013,cellular,21,nov,66.0
1014,cellular,22,jul,96.0
1015,cellular,22,jul,560.0
1016,cellular,22,jul,139.0
1017,cellular,22,jul,168.0
1018,cellular,4,jun,73.0
1019,cellular,22,jul,270.0
1020,cellular,22,jul,124.0
1021,cellular,4,jun,592.0
1022,cellular,21,nov,148.0
1023,cellular,21,nov,32.0
1024,cellular,21,nov,81.0
1025,cellular,22,jul,580.0
1026,cellular,21,nov,43.0
1027,cellular,20,apr,187.0
1028,cellular,22,jul,213.0
1029,cellular,22,jul,249.0
1030,cellular,4,jun,218.0
1031,cellular,22,jul,112.0
1032,cellular,22,jul,209.0
1033,cellular,4,jun,422.0
1034,cellular,21,nov,57.0
1035,cellular,21,nov,105.0
1036,cellular,22,jul,126.0
1037,cellular,22,jul,233.0
1038,cellular,22,jul,199.0
1039,cellular,22,jul,102.0
1040,cellular,22,jul,167.0
1041,cellular,20,apr,204.0
1042,cellular,20,apr,45.0
1043,cellular,20,apr,611.0
1044,cellular,21,nov,132.0
1045,cellular,22,jul,503.0
1046,cellular,21,nov,126.0
1047,cellular,22,jul,149.0
1048,cellular,22,jul,156.0
1049,cellular,20,apr,59.0
1050,cellular,22,jul,186.0
1051,telephone,22,jul,269.0
1052,cellular,22,jul,437.0
1053,cellular,22,jul,242.0
1054,cellular,20,apr,41.0
1055,cellular,22,jul,661.0
1056,cellular,21,nov,393.0
1057,cellular,21,nov,1055.0
1058,cellular,22,jul,282.0
1059,cellular,20,apr,19.0
1060,cellular,21,nov,218.0
1061,cellular,22,jul,417.0
1062,cellular,22,jul,283.0
1063,cellular,22,jul,681.0
1064,cellular,22,jul,82.0
1065,cellular,22,jul,487.0
1066,cellular,22,jul,134.0
1067,cellular,22,jul,181.0
1068,cellular,20,apr,219.0
1069,cellular,21,nov,327.0
1070,cellular,22,jul,160.0
1071,cellular,21,nov,374.0
1072,cellular,21,nov,58.0
1073,cellular,20,apr,508.0
1074,cellular,20,apr,51.0
1075,cellular,22,jul,370.0
1076,cellular,22,jul,1408.0
1077,cellular,21,nov,41.0
1078,telephone,22,jul,514.0
1079,cellular,21,nov,1166.0
1080,cellular,22,jul,318.0
1081,cellular,22,jul,477.0
1082,cellular,22,jul,237.0
1083,cellular,22,jul,181.0
1084,cellular,22,jul,598.0
1085,cellular,21,nov,161.0
1086,cellular,22,jul,387.0
1087,cellular,22,jul,403.0
1088,cellular,22,jul,236.0
1089,cellular,4,jun,105.0
1090,cellular,22,jul,261.0
1091,cellular,21,nov,91.0
1092,cellular,22,jul,160.0
1093,cellular,21,nov,262.0
1094,cellular,22,jul,608.0
1095,cellular,22,jul,392.0
1096,cellular,22,jul,483.0
1097,cellular,21,nov,217.0
1098,cellular,21,nov,106.0
1099,cellular,22,jul,126.0
1100,cellular,22,jul,1287.0
1101,cellular,22,jul,36.0
1102,cellular,23,jul,275.0
1103,telephone,23,jul,157.0
1104,cellular,23,jul,429.0
1105,cellular,23,jul,177.0
1106,cellular,23,jul,115.0
1107,cellular,4,jun,352.0
1108,cellular,20,apr,92.0
1109,cellular,4,jun,323.0
1110,cellular,23,jul,870.0
1111,cellular,21,nov,187.0
1112,telephone,23,jul,175.0
1113,cellular,23,jul,181.0
1114,cellular,23,jul,137.0
1115,telephone,23,jul,38.0
1116,cellular,21,nov,436.0
1117,cellular,23,jul,569.0
1118,cellular,23,jul,500.0
1119,cellular,23,jul,122.0
1120,cellular,23,jul,73.0
1121,cellular,23,jul,92.0
1122,cellular,23,jul,164.0
1123,cellular,21,nov,36.0
1124,cellular,20,apr,110.0
1125,cellular,23,jul,256.0
1126,cellular,23,jul,285.0
1127,cellular,23,jul,123.0
1128,cellular,21,nov,585.0
1129,cellular,21,nov,40.0
1130,cellular,23,jul,184.0
1131,cellular,23,jul,232.0
1132,unknown,23,jul,108.0
1133,cellular,23,jul,761.0
1134,cellular,23,jul,379.0
1135,cellular,23,jul,137.0
1136,cellular,21,nov,641.0
1137,cellular,21,nov,183.0
1138,cellular,23,jul,327.0
1139,cellular,23,jul,498.0
1140,cellular,23,jul,730.0
1141,cellular,23,jul,244.0
1142,cellular,4,jun,151.0
1143,cellular,23,jul,158.0
1144,cellular,23,jul,106.0
1145,cellular,21,nov,302.0
1146,cellular,4,jun,80.0
1147,cellular,23,jul,161.0
1148,cellular,21,nov,195.0
1149,cellular,21,nov,195.0
1150,cellular,4,jun,194.0
1151,cellular,23,jul,754.0
1152,cellular,20,apr,92.0
1153,cellular,22,jul,714.0
1154,cellular,22,jul,1226.0
1155,cellular,22,jul,254.0
1156,cellular,22,jul,262.0
1157,cellular,22,jul,143.0
1158,telephone,22,jul,802.0
1159,cellular,21,nov,30.0
1160,cellular,20,apr,11.0
1161,cellular,22,jul,167.0
1162,cellular,22,jul,624.0
1163,cellular,22,jul,151.0
1164,cellular,22,jul,136.0
1165,cellular,20,apr,237.0
1166,cellular,22,jul,162.0
1167,cellular,20,apr,396.0
1168,cellular,22,jul,279.0
1169,telephone,22,jul,351.0
1170,cellular,22,jul,1037.0
1171,cellular,22,jul,314.0
1172,cellular,22,jul,188.0
1173,cellular,20,apr,295.0
1174,cellular,21,nov,174.0
1175,cellular,22,jul,113.0
1176,cellular,22,jul,534.0
1177,cellular,4,jun,105.0
1178,cellular,21,nov,67.0
1179,cellular,21,nov,131.0
1180,cellular,23,jul,75.0
1181,cellular,23,jul,89.0
1182,cellular,20,apr,155.0
1183,cellular,23,jul,40.0
1184,cellular,23,jul,133.0
1185,cellular,23,jul,218.0
1186,cellular,23,jul,100.0
1187,cellular,23,jul,59.0
1188,cellular,21,nov,158.0
1189,cellular,23,jul,285.0
1190,cellular,23,jul,71.0
1191,cellular,23,jul,170.0
1192,cellular,23,jul,487.0
1193,cellular,4,jun,81.0
1194,cellular,23,jul,85.0
1195,cellular,23,jul,84.0
1196,cellular,23,jul,61.0
1197,cellular,22,jul,1608.0
1198,cellular,22,jul,319.0
1199,cellular,22,jul,532.0
1200,cellular,20,apr,222.0
1201,cellular,21,nov,729.0
1202,cellular,20,apr,20.0
1203,cellular,24,jul,362.0
1204,cellular,2,jun,282.0
1205,cellular,24,jul,43.0
1206,cellular,24,jul,953.0
1207,cellular,24,jul,147.0
1208,cellular,24,jul,132.0
1209,cellular,24,jul,151.0
1210,cellular,24,jul,332.0
1211,cellular,24,jul,245.0
1212,cellular,24,jul,56.0
1213,cellular,24,jul,81.0
1214,cellular,24,jul,230.0
1215,cellular,24,jul,823.0
1216,cellular,24,jul,256.0
1217,telephone,24,jul,575.0
1218,cellular,2,jun,118.0
1219,cellular,20,nov,1855.0
1220,cellular,20,nov,2453.0
1221,cellular,24,jul,51.0
1222,cellular,21,nov,21.0
1223,cellular,21,nov,83.0
1224,cellular,24,jul,148.0
1225,cellular,24,jul,267.0
1226,cellular,24,jul,901.0
1227,cellular,20,apr,297.0
1228,cellular,24,jul,129.0
1229,cellular,24,jul,947.0
1230,cellular,20,apr,54.0
1231,cellular,20,nov,489.0
1232,telephone,24,jul,780.0
1233,cellular,24,jul,273.0
1234,cellular,24,jul,810.0
1235,cellular,2,jun,154.0
1236,cellular,24,jul,306.0
1237,cellular,24,jul,203.0
1238,cellular,24,jul,631.0
1239,cellular,2,jun,107.0
1240,cellular,24,jul,62.0
1241,telephone,24,jul,101.0
1242,cellular,24,jul,126.0
1243,cellular,24,jul,135.0
1244,cellular,24,jul,141.0
1245,cellular,24,jul,559.0
1246,cellular,24,jul,217.0
1247,cellular,20,nov,91.0
1248,cellular,24,jul,79.0
1249,cellular,24,jul,314.0
1250,cellular,24,jul,98.0
1251,cellular,20,apr,323.0
1252,cellular,24,jul,328.0
1253,cellular,21,nov,209.0
1254,cellular,2,jun,88.0
1255,cellular,24,jul,247.0
1256,cellular,24,jul,23.0
1257,cellular,24,jul,208.0
1258,cellular,24,jul,250.0
1259,cellular,24,jul,604.0
1260,cellular,24,jul,225.0
1261,cellular,24,jul,78.0
1262,cellular,24,jul,99.0
1263,cellular,21,nov,325.0
1264,cellular,21,nov,87.0
1265,telephone,24,jul,308.0
1266,cellular,2,jun,195.0
1267,cellular,24,jul,63.0
1268,cellular,21,nov,45.0
1269,cellular,21,nov,10.0
1270,cellular,24,jul,1491.0
1271,cellular,24,jul,169.0
1272,cellular,24,jul,408.0
1273,cellular,24,jul,120.0
1274,cellular,24,jul,211.0
1275,cellular,24,jul,204.0
1276,cellular,24,jul,539.0
1277,cellular,24,jul,72.0
1278,cellular,2,jun,88.0
1279,telephone,21,nov,220.0
1280,cellular,24,jul,1036.0
1281,telephone,24,jul,147.0
1282,cellular,2,jun,690.0
1283,cellular,24,jul,248.0
1284,cellular,24,jul,873.0
1285,cellular,2,jun,297.0
1286,cellular,21,nov,149.0
1287,cellular,24,jul,58.0
1288,cellular,24,jul,903.0
1289,cellular,21,nov,91.0
1290,cellular,24,jul,129.0
1291,cellular,24,jul,304.0
1292,cellular,24,jul,624.0
1293,cellular,21,nov,254.0
1294,cellular,24,jul,229.0
1295,cellular,21,nov,249.0
1296,cellular,24,jul,218.0
1297,cellular,24,jul,48.0
1298,cellular,24,jul,107.0
1299,cellular,24,jul,273.0
1300,cellular,24,jul,226.0
1301,cellular,24,jul,448.0
1302,telephone,24,jul,193.0
1303,cellular,20,apr,575.0
1304,cellular,1,jun,232.0
1305,telephone,25,jul,133.0
1306,cellular,20,apr,400.0
1307,cellular,25,jul,210.0
1308,cellular,20,apr,354.0
1309,cellular,20,nov,178.0
1310,cellular,1,jun,1144.0
1311,cellular,25,jul,179.0
1312,telephone,25,jul,219.0
1313,cellular,20,nov,769.0
1314,cellular,20,apr,239.0
1315,cellular,20,nov,192.0
1316,cellular,20,nov,825.0
1317,cellular,20,apr,904.0
1318,cellular,25,jul,52.0
1319,cellular,25,jul,197.0
1320,cellular,25,jul,130.0
1321,cellular,25,jul,42.0
1322,cellular,24,jul,1602.0
1323,cellular,24,jul,458.0
1324,cellular,24,jul,241.0
1325,cellular,20,nov,90.0
1326,cellular,25,jul,13.0
1327,cellular,24,jul,342.0
1328,cellular,25,jul,1422.0
1329,cellular,25,jul,616.0
1330,cellular,25,jul,295.0
1331,cellular,25,jul,337.0
1332,cellular,25,jul,190.0
1333,cellular,25,jul,979.0
1334,telephone,25,jul,58.0
1335,cellular,25,jul,602.0
1336,cellular,25,jul,591.0
1337,cellular,25,jul,174.0
1338,cellular,25,jul,111.0
1339,cellular,20,nov,690.0
1340,cellular,20,nov,157.0
1341,cellular,25,jul,320.0
1342,cellular,25,jul,43.0
1343,cellular,25,jul,728.0
1344,cellular,25,jul,123.0
1345,cellular,25,jul,65.0
1346,cellular,25,jul,102.0
1347,cellular,20,apr,15.0
1348,cellular,20,apr,197.0
1349,cellular,20,apr,95.0
1350,telephone,24,jul,552.0
1351,telephone,20,apr,22.0
1352,cellular,24,jul,213.0
1353,cellular,24,jul,821.0
1354,cellular,24,jul,725.0
1355,cellular,24,jul,806.0
1356,cellular,24,jul,209.0
1357,cellular,24,jul,136.0
1358,cellular,24,jul,828.0
1359,cellular,24,jul,268.0
1360,cellular,24,jul,90.0
1361,telephone,24,jul,553.0
1362,cellular,24,jul,149.0
1363,telephone,24,jul,236.0
1364,cellular,24,jul,120.0
1365,cellular,2,jun,106.0
1366,cellular,24,jul,144.0
1367,cellular,20,nov,738.0
1368,cellular,20,nov,265.0
1369,cellular,24,jul,870.0
1370,cellular,24,jul,367.0
1371,cellular,24,jul,
1372,cellular,24,jul,254.0
1373,telephone,20,nov,442.0
1374,telephone,24,jul,258.0
1375,cellular,20,apr,126.0
1376,cellular,2,jun,149.0
1377,telephone,24,jul,81.0
1378,cellular,20,nov,476.0
1379,cellular,24,jul,212.0
1380,cellular,20,nov,1329.0
1381,cellular,24,jul,533.0
1382,telephone,24,jul,242.0
1383,cellular,24,jul,257.0
1384,cellular,20,apr,64.0
1385,telephone,1,jun,55.0
1386,cellular,1,jun,95.0
1387,cellular,24,jul,633.0
1388,cellular,24,jul,937.0
1389,cellular,20,nov,56.0
1390,cellular,24,jul,226.0
1391,cellular,20,nov,104.0
1392,cellular,1,jun,288.0
1393,cellular,20,apr,132.0
1394,cellular,20,apr,691.0
1395,cellular,24,jul,96.0
1396,telephone,24,jul,153.0
1397,cellular,24,jul,1173.0
1398,cellular,24,jul,347.0
1399,cellular,20,nov,1476.0
1400,cellular,24,jul,140.0
1401,cellular,24,jul,604.0
1402,cellular,23,jul,108.0
1403,cellular,20,apr,147.0
1404,cellular,24,jul,119.0
1405,cellular,2,jun,147.0
1406,cellular,21,nov,441.0
1407,telephone,24,jul,32.0
1408,cellular,24,jul,13.0
1409,cellular,24,jul,21.0
1410,cellular,20,apr,159.0
1411,cellular,24,jul,241.0
1412,cellular,2,jun,130.0
1413,cellular,24,jul,143.0
1414,cellular,24,jul,259.0
1415,cellular,2,jun,72.0
1416,cellular,20,apr,69.0
1417,cellular,24,jul,430.0
1418,cellular,24,jul,117.0
1419,cellular,24,jul,265.0
1420,cellular,20,apr,104.0
1421,cellular,24,jul,57.0
1422,cellular,21,nov,96.0
1423,cellular,24,jul,50.0
1424,telephone,23,jul,192.0
1425,cellular,24,jul,53.0
1426,cellular,21,nov,536.0
1427,cellular,23,jul,236.0
1428,cellular,24,jul,187.0
1429,telephone,24,jul,70.0
1430,cellular,20,apr,53.0
1431,cellular,24,jul,71.0
1432,cellular,24,jul,67.0
1433,cellular,2,jun,263.0
1434,cellular,21,nov,615.0
1435,cellular,21,nov,152.0
1436,cellular,2,jun,352.0
1437,cellular,24,jul,137.0
1438,cellular,2,jun,159.0
1439,cellular,24,jul,186.0
1440,cellular,24,jul,114.0
1441,cellular,24,jul,311.0
1442,cellular,2,jun,118.0
1443,cellular,20,apr,65.0
1444,cellular,2,jun,310.0
1445,cellular,24,jul,139.0
1446,cellular,24,jul,281.0
1447,cellular,24,jul,162.0
1448,cellular,21,nov,322.0
1449,cellular,24,jul,208.0
1450,telephone,23,jul,71.0
1451,telephone,23,jul,103.0
1452,cellular,24,jul,117.0
1453,cellular,21,nov,336.0
1454,cellular,23,jul,276.0
1455,cellular,21,nov,108.0
1456,telephone,23,jul,135.0
1457,cellular,23,jul,408.0
1458,cellular,20,apr,378.0
1459,cellular,21,nov,49.0
1460,cellular,21,nov,1221.0
1461,cellular,23,jul,158.0
1462,cellular,23,jul,476.0
1463,cellular,23,jul,1309.0
1464,cellular,23,jul,252.0
1465,cellular,23,jul,1201.0
1466,cellular,23,jul,652.0
1467,cellular,2,jun,163.0
1468,telephone,23,jul,329.0
1469,telephone,23,jul,329.0
1470,cellular,20,apr,151.0
1471,telephone,23,jul,293.0
1472,cellular,23,jul,305.0
1473,cellular,23,jul,328.0
1474,cellular,23,jul,110.0
1475,cellular,2,jun,102.0
1476,cellular,2,jun,189.0
1477,cellular,23,jul,547.0
1478,telephone,23,jul,173.0
1479,cellular,21,nov,675.0
1480,cellular,21,nov,118.0
1481,cellular,23,jul,799.0
1482,cellular,2,jun,112.0
1483,cellular,23,jul,171.0
1484,cellular,21,nov,85.0
1485,telephone,23,jul,97.0
1486,cellular,2,jun,212.0
1487,cellular,21,nov,65.0
1488,cellular,23,jul,107.0
1489,cellular,20,apr,144.0
1490,cellular,21,nov,714.0
1491,cellular,23,jul,279.0
1492,cellular,21,nov,239.0
1493,cellular,21,nov,859.0
1494,telephone,23,jul,36.0
1495,cellular,23,jul,416.0
1496,cellular,21,nov,225.0
1497,cellular,23,jul,1359.0
1498,cellular,23,jul,280.0
1499,cellular,20,apr,15.0
1500,cellular,24,jul,58.0
1501,cellular,24,jul,130.0
1502,cellular,24,jul,147.0
1503,cellular,24,jul,15.0
1504,cellular,21,nov,20.0
1505,cellular,24,jul,134.0
1506,cellular,24,jul,84.0
1507,cellular,24,jul,203.0
1508,cellular,20,apr,162.0
1509,cellular,24,jul,185.0
1510,telephone,2,jun,421.0
1511,cellular,20,apr,405.0
1512,cellular,2,jun,171.0
1513,cellular,2,jun,271.0
1514,cellular,24,jul,363.0
1515,telephone,24,jul,60.0
1516,cellular,2,jun,163.0
1517,cellular,2,jun,74.0
1518,telephone,24,jul,747.0
1519,cellular,21,nov,69.0
1520,cellular,24,jul,171.0
1521,cellular,24,jul,454.0
1522,cellular,24,jul,1441.0
1523,cellular,24,jul,38.0
1524,cellular,20,apr,
1525,cellular,24,jul,128.0
1526,cellular,24,jul,386.0
1527,cellular,2,jun,310.0
1528,cellular,24,jul,401.0
1529,cellular,24,jul,181.0
1530,cellular,21,nov,358.0
1531,cellular,24,jul,92.0
1532,cellular,24,jul,576.0
1533,cellular,24,jul,39.0
1534,cellular,24,jul,36.0
1535,cellular,2,jun,225.0
1536,cellular,21,nov,81.0
1537,cellular,20,apr,818.0
1538,cellular,24,jul,205.0
1539,cellular,20,apr,75.0
1540,cellular,24,jul,497.0
1541,telephone,24,jul,305.0
1542,cellular,2,jun,162.0
1543,cellular,24,jul,188.0
1544,cellular,21,nov,20.0
1545,cellular,24,jul,379.0
1546,cellular,24,jul,225.0
1547,cellular,24,jul,200.0
1548,cellular,24,jul,137.0
1549,cellular,24,jul,155.0
1550,cellular,24,jul,1484.0
1551,cellular,2,jun,712.0
1552,cellular,2,jun,142.0
1553,cellular,24,jul,335.0
1554,cellular,24,jul,138.0
1555,cellular,21,nov,358.0
1556,cellular,21,nov,21.0
1557,cellular,21,nov,116.0
1558,cellular,2,jun,318.0
1559,cellular,24,jul,157.0
1560,cellular,24,jul,168.0
1561,cellular,20,apr,217.0
1562,cellular,21,nov,124.0
1563,cellular,24,jul,55.0
1564,cellular,21,nov,67.0
1565,cellular,24,jul,46.0
1566,cellular,24,jul,467.0
1567,cellular,24,jul,853.0
1568,cellular,20,apr,170.0
1569,cellular,24,jul,380.0
1570,telephone,24,jul,77.0
1571,cellular,21,nov,86.0
1572,cellular,24,jul,71.0
1573,cellular,24,jul,459.0
1574,cellular,24,jul,76.0
1575,telephone,20,apr,60.0
1576,cellular,24,jul,209.0
1577,cellular,24,jul,58.0
1578,cellular,24,jul,63.0
1579,cellular,21,nov,37.0
1580,cellular,24,jul,137.0
1581,cellular,24,jul,184.0
1582,cellular,24,jul,205.0
1583,cellular,24,jul,302.0
1584,cellular,24,jul,144.0
1585,cellular,24,jul,604.0
1586,telephone,24,jul,193.0
1587,cellular,24,jul,63.0
1588,cellular,24,jul,326.0
1589,cellular,20,apr,84.0
1590,cellular,24,jul,142.0
1591,cellular,21,nov,116.0
1592,cellular,21,nov,266.0
1593,cellular,24,jul,53.0
1594,telephone,24,jul,258.0
1595,cellular,24,jul,70.0
1596,cellular,2,jun,392.0
1597,cellular,24,jul,329.0
1598,cellular,24,jul,197.0
1599,cellular,24,jul,561.0
1600,cellular,20,apr,252.0
1601,cellular,20,nov,283.0
1602,cellular,15,may,135.0
1603,cellular,18,may,89.0
1604,cellular,18,may,47.0
1605,cellular,18,may,333.0
1606,cellular,20,apr,104.0
1607,cellular,18,may,55.0
1608,cellular,18,may,347.0
1609,cellular,18,may,134.0
1610,cellular,18,may,125.0
1611,cellular,18,may,213.0
1612,cellular,18,may,192.0
1613,cellular,31,jul,76.0
1614,cellular,31,jul,55.0
1615,cellular,18,may,345.0
1616,cellular,18,may,57.0
1617,cellular,31,jul,6.0
1618,cellular,18,may,16.0
1619,cellular,18,may,16.0
1620,cellular,31,jul,544.0
1621,cellular,18,may,245.0
1622,telephone,31,jul,182.0
1623,cellular,31,jul,68.0
1624,cellular,18,may,115.0
1625,cellular,31,jul,5.0
1626,telephone,18,may,87.0
1627,cellular,18,may,97.0
1628,cellular,31,jul,22.0
1629,cellular,18,may,197.0
1630,cellular,31,jul,73.0
1631,cellular,31,jul,153.0
1632,cellular,18,may,552.0
1633,cellular,18,may,380.0
1634,cellular,18,may,450.0
1635,cellular,31,jul,143.0
1636,cellular,31,jul,14.0
1637,cellular,31,jul,12.0
1638,cellular,18,may,33.0
1639,cellular,18,may,30.0
1640,cellular,18,may,75.0
1641,cellular,18,may,557.0
1642,cellular,31,jul,110.0
1643,cellular,18,may,108.0
1644,cellular,31,jul,27.0
1645,cellular,18,may,108.0
1646,cellular,31,jul,48.0
1647,cellular,31,jul,34.0
1648,cellular,31,jul,28.0
1649,telephone,18,may,40.0
1650,cellular,18,may,173.0
1651,telephone,31,jul,29.0
1652,cellular,31,jul,5.0
1653,cellular,18,may,442.0
1654,cellular,31,jul,9.0
1655,cellular,31,jul,40.0
1656,telephone,31,jul,1039.0
1657,telephone,31,jul,42.0
1658,telephone,31,jul,25.0
1659,cellular,18,may,97.0
1660,cellular,31,jul,747.0
1661,cellular,31,jul,77.0
1662,cellular,31,jul,18.0
1663,cellular,31,jul,24.0
1664,cellular,18,may,74.0
1665,cellular,18,may,15.0
1666,cellular,18,may,170.0
1667,telephone,31,jul,16.0
1668,cellular,18,may,51.0
1669,cellular,18,may,216.0
1670,telephone,31,jul,58.0
1671,cellular,31,jul,67.0
1672,cellular,31,jul,108.0
1673,cellular,31,jul,101.0
1674,cellular,31,jul,10.0
1675,cellular,31,jul,576.0
1676,cellular,31,jul,10.0
1677,cellular,31,jul,70.0
1678,cellular,18,may,158.0
1679,cellular,18,may,166.0
1680,cellular,31,jul,61.0
1681,cellular,18,may,410.0
1682,cellular,18,may,283.0
1683,cellular,31,jul,11.0
1684,cellular,31,jul,90.0
1685,cellular,18,may,224.0
1686,cellular,31,jul,18.0
1687,cellular,18,may,217.0
1688,cellular,18,may,298.0
1689,cellular,18,may,242.0
1690,cellular,18,may,97.0
1691,cellular,18,may,278.0
1692,cellular,31,jul,8.0
1693,cellular,31,jul,14.0
1694,cellular,18,may,420.0
1695,cellular,18,may,166.0
1696,cellular,18,may,155.0
1697,telephone,18,may,325.0
1698,cellular,31,jul,18.0
1699,cellular,18,may,827.0
1700,telephone,31,jul,130.0
1701,telephone,31,jul,135.0
1702,cellular,31,jul,50.0
1703,cellular,18,may,164.0
1704,cellular,18,may,536.0
1705,cellular,18,may,58.0
1706,cellular,18,may,28.0
1707,cellular,18,may,11.0
1708,cellular,18,may,9.0
1709,cellular,18,may,899.0
1710,cellular,18,may,17.0
1711,cellular,18,may,11.0
1712,telephone,18,may,16.0
1713,cellular,18,may,473.0
1714,cellular,18,may,114.0
1715,cellular,18,may,159.0
1716,cellular,18,may,106.0
1717,cellular,18,may,177.0
1718,cellular,20,nov,139.0
1719,cellular,18,may,359.0
1720,cellular,18,may,9.0
1721,telephone,18,may,17.0
